time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-05-30T15:57:37.354Z,-22.6508,179.3421,627.26,4.4,mb,35,59,5.028,0.42,us,us7000hemg,2022-08-06T22:13:23.040Z,"south of the Fiji Islands",earthquake,13.8,10.6,0.105,28,reviewed,us,us
2022-05-30T14:46:51.370Z,54.3526,-159.1449,19.7,2.6,ml,21,256,0.544,0.49,us,us6000i5qm,2022-08-06T22:12:57.040Z,"139 km SE of Sand Point, Alaska",earthquake,7.6,14.8,0.097,14,reviewed,us,us
2022-05-30T14:38:18.434Z,31.61536623,-104.0011075,7.391259766,2.7,ml,15,77,0.1460011179,0.3,tx,tx2022kniv,2022-08-06T22:13:06.040Z,"38 km NNW of Toyah, Texas",earthquake,1.447151705,4.305561726,0.2,12,reviewed,tx,tx
2022-05-30T14:36:56.042Z,52.8824,-2.6269,10,3.6,ml,12,119,2.291,0.78,us,us7000hdns,2022-08-06T22:13:07.040Z,"2 km ESE of Prees, United Kingdom",earthquake,5.7,2,0.148,6,reviewed,us,us
2022-05-30T14:34:38.199Z,63.2569,-147.2321,5.1,3,ml,,,,0.77,ak,ak0226wb5huj,2022-08-06T22:13:06.040Z,"83 km WNW of Paxson, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2022-05-30T14:32:40.097Z,53.1589,-166.6664,35,2.8,ml,21,210,0.648,0.62,us,us7000hdmn,2022-08-06T22:13:07.040Z,"80 km S of Unalaska, Alaska",earthquake,5.4,2,0.097,14,reviewed,us,us
2022-05-30T14:32:22.894Z,51.3385,-176.0829,35.367,3.3,ml,14,225,0.561,0.71,us,us7000hdmp,2022-08-06T22:13:07.040Z,"70 km SSE of Adak, Alaska",earthquake,2.88,31.236,0.105,12,reviewed,us,us
2022-05-30T14:31:21.264Z,64.2063,-150.4183,16.1,3.1,ml,,,,0.82,ak,ak0226wb4tdp,2022-08-06T22:13:06.040Z,"60 km W of Clear, Alaska, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-05-30T14:30:48.198Z,-31.2926,-68.7223,117.43,4.8,mb,26,101,0.254,0.9,us,us7000hdl7,2022-08-06T22:13:06.040Z,"24 km NW of Albardón, Argentina",earthquake,6.4,6.3,0.278,4,reviewed,us,us
2022-05-30T13:25:04.858Z,-10.3311,109.2094,10,4.1,mb,18,114,2.731,0.54,us,us7000hemf,2022-08-06T22:13:23.040Z,"288 km SSW of Srandakan, Indonesia",earthquake,7.6,1.8,0.197,8,reviewed,us,us
2022-05-30T13:22:33.137Z,-56.3983,-25.0578,10,4.8,mb,27,128,6.855,0.52,us,us7000heme,2022-08-06T22:13:23.040Z,"South Sandwich Islands region",earthquake,9,1.9,0.127,22,reviewed,us,us
2022-05-30T13:18:05.989Z,52.2917,-174.3322,210.88,2.8,ml,18,134,0.085,0.38,us,us6000i5qk,2022-08-06T22:12:57.040Z,"13 km NW of Atka, Alaska",earthquake,21.9,5.3,0.105,12,reviewed,us,us
2022-05-30T13:02:40.780Z,-9.9827,109.4939,10,4.3,mb,27,68,2.294,0.82,us,us7000hemc,2022-08-06T22:13:23.040Z,"240 km SSW of Srandakan, Indonesia",earthquake,8.9,1.9,0.153,14,reviewed,us,us
2022-05-30T12:27:40.790Z,51.2493,-178.0475,37.44,2.5,ml,18,209,0.515,0.2,us,us6000i5ql,2022-08-06T22:12:57.040Z,"120 km SW of Adak, Alaska",earthquake,3.7,23.7,0.097,14,reviewed,us,us
2022-05-30T10:46:28.887Z,22.2434,-70.3805,10,4,mb,42,123,1.009,0.88,us,us7000hdkf,2022-08-06T22:13:06.040Z,"266 km E of Abraham’s Bay, Bahamas",earthquake,3.3,2,0.08,42,reviewed,us,us
2022-05-30T10:30:00.382Z,32.11303711,-102.1374809,7.727701823,2.7,ml,23,54,0.02999081754,0.1,tx,tx2022knat,2022-11-10T07:48:44.746Z,"14 km NNW of Midland, Texas",earthquake,0.6807330134,1.077406493,0.1,15,reviewed,tx,tx
2022-05-30T10:01:33.850Z,40.419,-125.3621667,24.02,2.98,md,37,265,0.79,0.25,nc,nc71128134,2022-08-06T22:13:10.040Z,"92km W of Petrolia, CA",earthquake,2.05,15.52,0.189,30,reviewed,nc,nc
2022-05-30T09:50:56.330Z,40.3883333,-125.0521667,5.73,3.64,mw,46,246,0.5515,0.24,nc,nc73739346,2022-08-06T22:13:06.040Z,"65km W of Petrolia, CA",earthquake,0.86,1.55,,3,reviewed,nc,nc
2022-05-30T09:49:44.967Z,1.7204,99.5287,173.51,4.6,mb,55,54,1.14,0.66,us,us7000hdk7,2022-08-06T22:13:06.040Z,"43 km SW of Bandar, Indonesia",earthquake,5,5.1,0.082,44,reviewed,us,us
2022-05-30T08:46:40.278Z,-22.7939,170.4112,10,4.5,mb,17,118,2.743,0.58,us,us7000hem9,2022-08-06T22:13:23.040Z,"295 km ESE of Tadine, New Caledonia",earthquake,9.8,1.9,0.191,9,reviewed,us,us
2022-05-30T08:33:07.985Z,53.4327,-165.1553,35,2.5,ml,24,235,0.788,0.22,us,us6000i5qj,2022-08-06T22:12:57.040Z,"88 km SSE of Akutan, Alaska",earthquake,3.19,2.017,0.105,12,reviewed,us,us
2022-05-30T07:47:07.242Z,-56.9023,-26.7317,99.01,4.6,mb,43,94,6.121,0.4,us,us7000hemd,2022-08-06T22:13:23.040Z,"South Sandwich Islands region",earthquake,11.5,6.9,0.088,39,reviewed,us,us
2022-05-30T07:38:57.465Z,51.7552,-177.2762,101.85,3.1,ml,28,180,0.026,0.23,us,us7000htfm,2022-08-06T22:13:33.040Z,"46 km WSW of Adak, Alaska",earthquake,9.2,3.618,0.105,12,reviewed,us,us
2022-05-30T07:16:59.296Z,-25.2813,-175.3208,10,4.3,mb,16,124,4.59,0.63,us,us7000hem6,2022-08-06T22:13:23.040Z,"south of Tonga",earthquake,12.6,1.9,0.188,8,reviewed,us,us
2022-05-30T07:04:18.746Z,-12.7301,-76.7879,53.89,4.5,mb,76,77,0.74,0.36,us,us7000hdjc,2022-08-06T22:13:06.040Z,"18 km WSW of Mala, Peru",earthquake,8.3,5.5,0.066,66,reviewed,us,us
2022-05-30T06:41:03.330Z,18.7215,-66.9821,62,3.66,md,23,202,0.2849,0.23,pr,pr2022150000,2022-08-09T06:54:27.355Z,"24 km N of Isabela, Puerto Rico",earthquake,0.86,1.24,0.14,18,reviewed,pr,pr
2022-05-30T06:40:20.729Z,-57.6282,-25.8732,53.29,4.6,mb,48,82,6.836,0.35,us,us7000hem5,2022-08-06T22:13:23.040Z,"South Sandwich Islands region",earthquake,9.5,4.7,0.083,44,reviewed,us,us
2022-05-30T06:04:05.469Z,50.2126,178.565,10,2.6,ml,19,295,1.258,0.38,us,us7000htfp,2022-08-06T22:13:33.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,7.81,2.025,0.097,14,reviewed,us,us
2022-05-30T04:17:11.721Z,60.2074,-151.1393,68.9,2.5,ml,,,,0.76,ak,ak0226w53gju,2022-08-11T22:14:25.554Z,"14 km E of Clam Gulch, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-05-30T02:47:25.879Z,51.606,179.8105,10,3.4,ml,22,209,0.31,0.24,us,us7000hdz7,2022-08-06T22:13:11.040Z,"247 km W of Adak, Alaska",earthquake,2.2,2,0.085,18,reviewed,us,us
2022-05-30T01:45:18.234Z,52.0081,-167.365,35,2.5,ml,16,255,1.327,0.46,us,us7000htfn,2022-08-06T22:13:33.040Z,"145 km SE of Nikolski, Alaska",earthquake,2.9,2,0.105,12,reviewed,us,us
2022-05-30T01:44:05.914Z,34.5631,-37.103,10,4.6,mb,92,68,9.89,0.69,us,us7000hdl6,2022-08-06T22:13:06.040Z,"northern Mid-Atlantic Ridge",earthquake,10.2,1.7,0.063,75,reviewed,us,us
2022-05-30T01:28:11.519Z,-15.3858,-173.1741,10,4.9,mb,46,60,1.992,1.06,us,us7000hdil,2022-08-06T22:13:06.040Z,"91 km NE of Hihifo, Tonga",earthquake,8.4,1.2,0.093,36,reviewed,us,us
2022-05-30T01:23:38.646Z,34.5549,45.6113,10,4.2,mb,51,66,0.567,0.64,us,us7000hdik,2022-08-06T22:13:05.040Z,"25 km WNW of Sarpol-e Z?ah?b, Iran",earthquake,6,1.9,0.096,30,reviewed,us,us
2022-05-30T01:23:25.370Z,6.8191,-73.056,146.23,4.5,mb,77,66,0.921,1.01,us,us7000hdii,2022-08-06T22:13:05.040Z,"10 km NNE of Jordán, Colombia",earthquake,7.1,6.3,0.039,191,reviewed,us,us
2022-05-30T00:59:38.228Z,-22.2832,-70.2477,54.04,4.1,mwr,52,133,0.514,0.77,us,us7000hdif,2022-08-06T22:13:05.040Z,"21 km SSW of Tocopilla, Chile",earthquake,3.5,5.2,0.053,34,reviewed,us,us
2022-05-30T00:03:39.940Z,55.2102,-161.0353,93.39,2.5,ml,19,137,0.348,0.31,us,us7000htfl,2022-08-06T22:13:33.040Z,"36 km WSW of Sand Point, Alaska",earthquake,3.2,7.1,0.069,28,reviewed,us,us
2022-05-29T23:35:20.621Z,53.0869,-166.7757,35,3.3,ml,22,213,0.71,0.55,us,us7000htfg,2022-08-06T22:13:33.040Z,"89 km S of Unalaska, Alaska",earthquake,2.6,2,0.091,16,reviewed,us,us
2022-05-29T22:58:25.220Z,40.824,-123.28,28.67,2.85,md,51,49,0.1702,0.17,nc,nc73739276,2022-08-06T22:13:05.040Z,"30km WNW of Weaverville, CA",earthquake,0.33,0.72,0.179,44,reviewed,nc,nc
2022-05-29T22:10:12.434Z,-15.9327,-74.3423,35,4.2,mb,23,106,4.528,0.55,us,us7000hdhs,2022-08-06T22:13:05.040Z,"15 km S of Atiquipa, Peru",earthquake,7.3,2,0.176,9,reviewed,us,us
2022-05-29T21:55:28.070Z,19.475166666667,-67.782333333333,6.53,3.32,md,11,235,,0.56,pr,pr71351368,2022-08-06T22:13:13.040Z,"118 km NNE of Punta Cana, Dominican Republic",earthquake,6.74,4.29,0.023454633809656,9,reviewed,pr,pr
2022-05-29T21:13:24.762Z,3.9028,126.7607,43.69,4.9,mb,156,80,3.168,0.37,us,us7000hdhk,2022-08-06T22:13:05.040Z,"219 km SE of Sarangani, Philippines",earthquake,5.2,6.3,0.05,125,reviewed,us,us
2022-05-29T21:03:47.877Z,58.8582,-133.9919,3.9,2.9,ml,,,,0.85,ak,ak0226urlk4n,2022-08-06T22:13:05.040Z,"66 km NNE of Juneau, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-05-29T21:02:54.557Z,51.6283,-174.7516,35,3.7,mb,70,140,0.669,0.64,us,us7000hdhi,2022-08-06T22:13:05.040Z,"73 km SSW of Atka, Alaska",earthquake,5,2,0.097,27,reviewed,us,us
2022-05-29T20:29:42.892Z,13.6608,120.8501,200.689,4.6,mb,55,111,8.743,0.82,us,us7000hdh7,2022-08-06T22:13:04.040Z,"2 km W of Tingloy, Philippines",earthquake,9.67,7.062,0.072,57,reviewed,us,us
2022-05-29T20:15:25.294Z,35.3156,-3.5996,10,4.4,mb,35,82,3.086,0.67,us,us7000hee2,2022-08-06T22:13:19.040Z,"29 km NE of Imzouren, Morocco",earthquake,8.2,1.9,0.126,18,reviewed,us,us
2022-05-29T19:08:07.660Z,18.010333333333,-66.839,16.02,2.59,md,32,116,,0.28,pr,pr71351333,2022-08-06T22:13:04.040Z,"2 km NW of Indios, Puerto Rico",earthquake,0.41,0.61,0.28281719757131,21,reviewed,pr,pr
2022-05-29T18:35:02.549Z,53.9013,-164.0244,40.951,2.6,ml,24,185,0.661,0.36,us,us7000htfe,2022-08-06T22:13:32.040Z,"113 km SSW of False Pass, Alaska",earthquake,4.98,31.863,0.085,18,reviewed,us,us
2022-05-29T17:49:01.531Z,-22.037,-177.847,305.59,4.6,mb,50,76,7.692,0.96,us,us7000hdgk,2022-08-06T22:13:04.040Z,"289 km WSW of Haveluloto, Tonga",earthquake,13.5,7.6,0.051,117,reviewed,us,us
2022-05-29T17:48:56.187Z,54.427,-159.9647,7.569,2.9,ml,14,252,0.46,0.42,us,us7000htfd,2022-08-06T22:13:32.040Z,"106 km SSE of Sand Point, Alaska",earthquake,3.65,9.391,0.105,12,reviewed,us,us
2022-05-29T17:33:09.847Z,51.5898,-179.2309,76.31,2.6,ml,21,159,0.263,0.24,us,us7000htfc,2022-08-06T22:13:32.040Z,"182 km W of Adak, Alaska",earthquake,5.18,4.24,0.097,14,reviewed,us,us
2022-05-29T17:08:34.847Z,-33.3389,-179.2747,43.92,4.5,mb,24,147,4.653,0.43,us,us7000hdgg,2022-08-06T22:13:04.040Z,"south of the Kermadec Islands",earthquake,6.9,7.8,0.124,19,reviewed,us,us
2022-05-29T16:55:16.965Z,-59.6999,-26.0523,21.01,4.6,mb,36,68,7.865,0.43,us,us7000hee5,2022-08-06T22:13:19.040Z,"South Sandwich Islands region",earthquake,10.2,4.9,0.109,26,reviewed,us,us
2022-05-29T16:54:49.634Z,51.4869,175.5282,35,3.6,mb,29,234,1.524,0.45,us,us7000hdh6,2022-08-06T22:13:04.040Z,"220 km SE of Attu Station, Alaska",earthquake,5.7,2,0.176,9,reviewed,us,us
2022-05-29T16:24:56.858Z,43.0089,-127.507,10,3.5,ml,25,296,2.137,0.49,us,us7000hdg8,2022-08-06T22:13:04.040Z,"247 km W of Port Orford, Oregon",earthquake,4.9,2,0.05,53,reviewed,us,us
2022-05-29T15:42:02.166Z,46.2185,153.333,10,4.1,mb,18,102,7.454,0.95,us,us7000hee3,2022-08-06T22:13:19.040Z,"Kuril Islands",earthquake,5.6,1.9,0.185,11,reviewed,us,us
2022-05-29T15:36:53.500Z,31.24522818,-103.5476438,3.946386719,2.5,ml,11,87,0.04021894479,0.3,tx,tx2022klpj,2022-08-06T22:13:04.040Z,"13 km S of Lindsay, Texas",earthquake,2.132634411,1.808231942,0.2,10,reviewed,tx,tx
2022-05-29T15:26:56.190Z,31.8693333,-116.1776667,12.04,3.83,ml,20,126,0.2374,0.25,ci,ci40029871,2022-08-06T22:13:04.040Z,"40km ENE of Maneadero, B.C., MX",earthquake,0.4,1.36,0.125,114,reviewed,ci,ci
2022-05-29T14:35:09.700Z,51.3231,177.6889,35,2.8,ml,13,313,0.809,0.75,us,us6000i5nq,2024-01-18T16:36:43.450Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,1.9,2,0.105,12,reviewed,us,us
2022-05-29T13:45:39.735Z,66.0263,-149.5883,15.7,2.7,ml,,,,0.74,ak,ak0226un32q1,2022-08-06T22:13:04.040Z,"22 km W of Stevens Village, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-05-29T13:34:46.189Z,50.275,-29.0797,10,4.5,mb,34,161,14.357,0.62,us,us7000hedz,2022-08-06T22:13:19.040Z,"northern Mid-Atlantic Ridge",earthquake,13.1,1.9,0.121,23,reviewed,us,us
2022-05-29T13:03:22.711Z,53.7307,-169.299,263.53,2.9,ml,17,173,0.741,0.36,us,us6000i5nn,2022-08-06T22:12:57.040Z,"92 km NNW of Nikolski, Alaska",earthquake,6.7,14,0.091,16,reviewed,us,us
2022-05-29T12:03:29.665Z,14.4778,-92.8792,46.9,4.9,mb,171,160,3.059,0.65,us,us7000hdfk,2022-08-06T22:13:04.040Z,"56 km WSW of Puerto Madero, Mexico",earthquake,8.1,7.1,0.022,627,reviewed,us,us
2022-05-29T12:03:21.412Z,21.6789,121.0619,10,4.2,mb,45,118,1.133,0.38,us,us7000hdfl,2022-08-06T22:13:04.040Z,"48 km SE of Hengchun, Taiwan",earthquake,9.2,1.9,0.108,24,reviewed,us,us
2022-05-29T11:38:22.462Z,55.0836,-159.4557,13.04,2.9,ml,19,164,0.264,0.41,us,us6000i5nh,2022-08-06T22:12:56.040Z,"72 km ESE of Sand Point, Alaska",earthquake,2.9,7,0.097,14,reviewed,us,us
2022-05-29T11:26:15.320Z,21.657,121.102,10,4.3,mb,47,142,1.155,0.47,us,us7000hedx,2022-08-06T22:13:18.040Z,"53 km SE of Hengchun, Taiwan",earthquake,9.4,1.9,0.097,30,reviewed,us,us
2022-05-29T10:52:56.176Z,7.7406,91.7514,10,4.3,mb,22,137,4.011,0.43,us,us7000hedv,2022-08-06T22:13:18.040Z,"Nicobar Islands, India region",earthquake,6,1.9,0.169,10,reviewed,us,us
2022-05-29T10:51:29.095Z,10.6879,-86.4872,10,4.5,mb,91,138,1.154,0.37,us,us7000hdfb,2022-08-06T22:13:03.040Z,"91 km SW of San Juan del Sur, Nicaragua",earthquake,4.2,1.8,0.043,160,reviewed,us,us
2022-05-29T10:45:16.854Z,18.6636,-102.6069,77.82,4.5,mb,143,147,1.63,0.65,us,us7000hdfa,2022-08-06T22:13:03.040Z,"20 km ESE of Aguililla, Mexico",earthquake,8.4,6.3,0.028,381,reviewed,us,us
2022-05-29T10:29:51.261Z,21.6843,-160.328,16.2,4,ml,29,303,0.645,0.39,us,us7000hdq2,2022-08-06T22:13:08.040Z,"70 km WSW of Kekaha, Hawaii",earthquake,10.8,9,0.059,38,reviewed,us,us
2022-05-29T10:09:31.153Z,-6.4006,112.1001,10,4.1,mb,23,88,1.769,0.5,us,us7000hdf8,2022-08-06T22:13:03.040Z,"55 km N of Tuban, Indonesia",earthquake,6,1.9,0.174,11,reviewed,us,us
2022-05-29T09:21:10.384Z,49.9925,179.8513,10,2.8,ml,18,274,1.431,0.68,us,us6000i5nk,2022-08-06T22:12:57.040Z,"south of the Aleutian Islands",earthquake,8,2,0.097,14,reviewed,us,us
2022-05-29T09:13:01.175Z,55.3584,-161.5049,128.28,2.6,ml,18,110,0.149,0.47,us,us6000i5nj,2022-08-06T22:12:57.040Z,"61 km ENE of King Cove, Alaska",earthquake,6.6,1.6,0.097,14,reviewed,us,us
2022-05-29T08:59:02.410Z,-6.4311,147.7792,61.93,4.7,mb,44,54,4.9,0.38,us,us7000hdeu,2022-08-06T22:13:03.040Z,"15 km NNW of Finschhafen, Papua New Guinea",earthquake,10.1,4.9,0.091,39,reviewed,us,us
2022-05-29T08:53:15.015Z,-22.8871,172.285,10,4.3,mb,26,132,4.474,0.41,us,us7000hdet,2024-01-18T16:36:38.298Z,"southeast of the Loyalty Islands",earthquake,7.3,1.9,0.133,20,reviewed,us,us
2022-05-29T08:30:58.515Z,-22.2948,173.454,10,4.4,mb,22,164,5.566,0.53,us,us7000hedp,2022-08-06T22:13:18.040Z,"southeast of the Loyalty Islands",earthquake,7.6,1.9,0.149,15,reviewed,us,us
2022-05-29T08:23:29.330Z,15.402,-94.4348,35.29,4.1,mb,84,169,1.21,0.56,us,us7000hden,2022-08-06T22:13:03.040Z,"89 km SSW of La Gloria, Mexico",earthquake,4,11.2,0.065,65,reviewed,us,us
2022-05-29T08:19:25.815Z,-10.293,161.2794,92.82,4.2,mb,34,81,1.563,0.68,us,us7000hedn,2022-08-06T22:13:18.040Z,"72 km WNW of Kirakira, Solomon Islands",earthquake,9.3,7.8,0.115,27,reviewed,us,us
2022-05-29T07:46:04.794Z,7.8744,126.7734,62.94,4,mb,23,107,1.428,0.49,us,us7000hedy,2022-08-06T22:13:19.040Z,"31 km NE of Kinablangan, Philippines",earthquake,8.3,6.8,0.15,14,reviewed,us,us
2022-05-29T07:45:00.009Z,-22.2419,173.3375,10,5.3,mww,60,120,5.462,0.56,us,us7000hdei,2022-08-06T22:13:03.040Z,"southeast of the Loyalty Islands",earthquake,8.9,1.9,0.078,16,reviewed,us,us
2022-05-29T07:31:22.697Z,52.4541,-175.3094,239.505,3,ml,19,175,0.645,0.49,us,us7000htf3,2022-08-06T22:13:32.040Z,"80 km WNW of Atka, Alaska",earthquake,10.78,9.296,0.091,16,reviewed,us,us
2022-05-29T07:19:05.350Z,19.195666666667,-155.41266666667,33.45,2.7,ml,52,158,,0.12,hv,hv73026597,2024-01-09T00:11:51.680Z,"6 km E of Pāhala, Hawaii",earthquake,0.41,0.51,0.20922985523833,27,reviewed,hv,hv
2022-05-29T07:00:32.416Z,37.6575,141.817,58.56,4.4,mb,19,138,3.092,0.41,us,us7000hedl,2022-08-06T22:13:18.040Z,"74 km ENE of Namie, Japan",earthquake,8.9,8.3,0.24,7,reviewed,us,us
2022-05-29T06:55:23.553Z,36.2785,140.9733,43.32,5.1,mww,165,49,2.245,0.53,us,us7000hddw,2022-08-06T22:13:03.040Z,"35 km E of ?arai, Japan",earthquake,6.8,6.6,0.08,15,reviewed,us,us
2022-05-29T06:06:21.000Z,23.9144,122.5416,24.65,4.3,mb,34,105,0.697,0.64,us,us7000hedj,2022-08-06T22:13:18.040Z,"76 km SW of Yonakuni, Japan",earthquake,4.9,5.4,0.133,19,reviewed,us,us
2022-05-29T05:52:43.419Z,34.4945,45.419,10,4.1,mb,22,163,0.668,0.69,us,us7000hedi,2022-08-06T22:13:18.040Z,"Iran-Iraq border region",earthquake,4.1,1.9,0.158,11,reviewed,us,us
2022-05-29T05:50:17.010Z,18.127,-66.765333333333,19.02,2.94,md,25,65,,0.19,pr,pr71351263,2022-05-29T07:02:56.520Z,"6 km SW of Adjuntas, Puerto Rico",earthquake,0.25,0.4,0.24859039799416,18,reviewed,pr,pr
2022-05-29T05:50:01.751Z,34.5478,45.6115,10,4.5,mb,45,59,0.574,0.41,us,us7000hedq,2022-08-06T22:13:18.040Z,"24 km WNW of Sarpol-e Z?ah?b, Iran",earthquake,6.1,1.9,0.102,29,reviewed,us,us
2022-05-29T04:21:21.049Z,-32.3086,-179.0689,61.05,4.6,mb,13,153,3.193,0.75,us,us7000hedh,2024-01-18T16:36:36.799Z,"south of the Kermadec Islands",earthquake,11.1,10.2,0.272,5,reviewed,us,us
2022-05-29T02:26:02.891Z,6.9374,-73.1291,136.93,4.2,mb,32,126,1.039,0.99,us,us7000hdcz,2022-08-06T22:13:03.040Z,"10 km WSW of Piedecuesta, Colombia",earthquake,7.9,9,0.152,13,reviewed,us,us
2022-05-29T02:06:14.338Z,-41.9236,88.4376,10,4.6,mb,22,65,29.214,1.33,us,us7000hddg,2022-08-06T22:13:03.040Z,"southeast Indian Ridge",earthquake,10.5,1.7,0.152,16,reviewed,us,us
2022-05-29T01:43:41.395Z,51.9925,-172.2442,10,3.5,ml,16,205,1.167,0.84,us,us7000htdk,2022-08-06T22:13:32.040Z,"135 km E of Atka, Alaska",earthquake,4.45,2.004,0.091,16,reviewed,us,us
2022-05-29T00:06:12.638Z,19.5611,-62.0907,10,4.6,mb,64,89,1.768,0.47,us,us7000hdcn,2022-08-06T22:13:03.040Z,"180 km NE of The Valley, Anguilla",earthquake,6.8,1.9,0.086,40,reviewed,us,us
